condition,session,block,coherence,stim,response,rt,subject,intensity,stimulus,trial
Neutral,1,1,0.4,-1,0,0.717,23,0.4,0,19
Neutral,1,1,0,-1,0,0.75,23,0,0,20
Neutral,1,1,0.2,-1,0,0.767,23,0.2,0,21
Neutral,1,1,0.1,-1,1,0.8,23,0.1,0,22
Neutral,1,1,0.2,1,1,0.467,23,0.2,1,23
Neutral,1,1,0,-1,1,0.9,23,0,0,24
Neutral,1,1,0.05,1,1,0.833,23,0.05,1,25
Neutral,1,1,0.1,-1,1,0.867,23,0.1,0,26
Neutral,1,1,0.05,-1,1,0.917,23,0.05,0,27
Neutral,1,1,0.4,-1,0,0.584,23,0.4,0,28
Neutral,1,1,0.1,-1,0,0.8,23,0.1,0,29
Neutral,1,1,0.05,-1,1,0.833,23,0.05,0,30
Neutral,1,1,0,-1,1,0.733,23,0,0,31
Neutral,1,1,0.2,-1,0,0.85,23,0.2,0,32
Neutral,1,1,0,-1,1,0.967,23,0,0,33
Neutral,1,1,0.2,-1,0,0.95,23,0.2,0,34
Neutral,1,1,0.4,1,1,0.334,23,0.4,1,35
Neutral,1,1,0.4,1,1,0.35,23,0.4,1,36
Neutral,1,1,0.05,-1,1,0.683,23,0.05,0,37
Neutral,1,1,0,1,1,0.617,23,0,1,38
Neutral,1,1,0.2,-1,0,0.617,23,0.2,0,39
Neutral,1,1,0.6,1,1,0.334,23,0.6,1,40
Neutral,1,1,0.05,-1,1,0.6,23,0.05,0,41
Neutral,1,1,0.6,-1,0,0.417,23,0.6,0,42
Neutral,1,1,0.05,1,1,0.6,23,0.05,1,43
Neutral,1,1,0.1,-1,1,0.7,23,0.1,0,44
Neutral,1,1,0.4,1,1,0.434,23,0.4,1,45
Neutral,1,1,0.6,1,1,0.4,23,0.6,1,46
Neutral,1,1,0.6,1,1,0.317,23,0.6,1,47
Neutral,1,1,0.05,1,0,0.8,23,0.05,1,48
Neutral,1,1,0.1,1,1,0.717,23,0.1,1,49
Neutral,1,1,0,1,1,0.767,23,0,1,50
Neutral,1,1,0.1,1,1,0.584,23,0.1,1,51
Neutral,1,1,0.2,1,1,0.5,23,0.2,1,52
Neutral,1,1,0.4,1,1,0.55,23,0.4,1,53
Neutral,1,1,0.1,-1,1,0.9,23,0.1,0,54
Neutral,1,1,0,1,1,1.07,23,0,1,55
Neutral,1,1,0,-1,0,1.03,23,0,0,56
Neutral,1,1,0.6,-1,0,0.534,23,0.6,0,57
Neutral,1,1,0.05,1,1,0.833,23,0.05,1,58
Neutral,1,1,0.6,-1,0,0.584,23,0.6,0,59
Neutral,1,1,0.4,1,1,0.484,23,0.4,1,60
Neutral,1,2,0.4,1,1,0.584,23,0.4,1,1
Neutral,1,2,0,1,1,0.684,23,0,1,2
Neutral,1,2,0.2,-1,1,1.23,23,0.2,0,3
Neutral,1,2,0.2,-1,1,1.05,23,0.2,0,4
Neutral,1,2,0.2,1,1,0.717,23,0.2,1,5
Neutral,1,2,0.4,1,1,0.65,23,0.4,1,6
Neutral,1,2,0.05,-1,1,1.3,23,0.05,0,7
Neutral,1,2,0.4,-1,0,0.634,23,0.4,0,8
Neutral,1,2,0.2,1,1,0.833,23,0.2,1,9
Neutral,1,2,0,1,1,0.833,23,0,1,10
Neutral,1,2,0.1,-1,1,1.38,23,0.1,0,11
Neutral,1,2,0.6,1,1,0.5,23,0.6,1,12
Neutral,1,2,0.4,1,1,0.517,23,0.4,1,13
Neutral,1,2,0.1,1,1,1.28,23,0.1,1,14
Neutral,1,2,0.1,1,1,0.934,23,0.1,1,15
Neutral,1,2,0.4,-1,0,0.584,23,0.4,0,16
Neutral,1,2,0.4,-1,0,0.717,23,0.4,0,17
Neutral,1,2,0.05,1,1,0.6,23,0.05,1,18
Neutral,1,2,0.2,-1,0,0.617,23,0.2,0,19
Neutral,1,2,0.4,-1,0,0.717,23,0.4,0,20
Neutral,1,2,0.1,-1,1,1.2,23,0.1,0,21
Neutral,1,2,0,1,1,0.75,23,0,1,22
Neutral,1,2,0.2,-1,1,1.22,23,0.2,0,23
Neutral,1,2,0.2,-1,0,0.617,23,0.2,0,24
Neutral,1,2,0.1,-1,1,1.13,23,0.1,0,25
Neutral,1,2,0.6,-1,0,0.417,23,0.6,0,26
Neutral,1,2,0.6,-1,0,0.417,23,0.6,0,27
Neutral,1,2,0.2,-1,0,0.95,23,0.2,0,28
Neutral,1,2,0,1,1,1,23,0,1,29
Neutral,1,2,0.2,1,1,0.7,23,0.2,1,30
Neutral,1,2,0.1,1,1,0.833,23,0.1,1,31
Neutral,1,2,0.05,1,1,0.834,23,0.05,1,32
Neutral,1,2,0.1,-1,1,1.15,23,0.1,0,33
Neutral,1,2,0.6,1,1,0.684,23,0.6,1,34
Neutral,1,2,0,1,1,0.9,23,0,1,35
Neutral,1,2,0.1,1,1,0.9,23,0.1,1,36
Neutral,1,2,0.4,1,1,0.45,23,0.4,1,37
Neutral,1,2,0.2,-1,1,0.75,23,0.2,0,38
Neutral,1,2,0.05,1,1,0.8,23,0.05,1,39
Neutral,1,2,0.6,-1,0,0.534,23,0.6,0,40
Neutral,1,2,0,-1,1,0.834,23,0,0,41
Neutral,1,2,0.4,-1,0,0.617,23,0.4,0,42
Neutral,1,2,0.05,1,1,0.684,23,0.05,1,43
Neutral,1,2,0,1,1,0.917,23,0,1,44
Neutral,1,2,0.05,1,1,0.867,23,0.05,1,45
Neutral,1,2,0.05,1,1,1.32,23,0.05,1,46
Neutral,1,2,0.4,-1,0,0.634,23,0.4,0,47
Neutral,1,2,0,1,0,0.834,23,0,1,48
Neutral,1,2,0.05,-1,1,0.834,23,0.05,0,49
Neutral,1,2,0.6,1,1,0.367,23,0.6,1,50
Neutral,1,2,0.6,-1,0,0.517,23,0.6,0,51
Neutral,1,2,0.05,-1,0,0.784,23,0.05,0,52
Neutral,1,2,0.6,-1,0,0.384,23,0.6,0,53
Neutral,1,2,0,-1,1,0.75,23,0,0,54
Neutral,1,2,0.6,1,1,0.484,23,0.6,1,55
Neutral,1,2,0.05,1,1,0.6,23,0.05,1,56
Neutral,1,2,0.1,1,1,0.634,23,0.1,1,57
Neutral,1,2,0.6,-1,0,0.6,23,0.6,0,58
Neutral,1,2,0.1,-1,0,0.884,23,0.1,0,59
Neutral,1,2,0,1,1,1.17,23,0,1,60
Neutral,1,4,0.2,-1,1,0.802,23,0.2,0,1
Neutral,1,4,0,-1,1,0.75,23,0,0,2
Neutral,1,4,0.1,1,1,1,23,0.1,1,3
Neutral,1,4,0,1,1,0.983,23,0,1,4
Neutral,1,4,0.6,-1,0,0.6,23,0.6,0,5
Neutral,1,4,0.1,1,1,0.734,23,0.1,1,6
Neutral,1,4,0.4,-1,1,1.12,23,0.4,0,7
Neutral,1,4,0.4,-1,0,0.767,23,0.4,0,8
Neutral,1,4,0,1,1,1.03,23,0,1,9
Neutral,1,4,0.05,1,1,1.07,23,0.05,1,10
Neutral,1,4,0.6,-1,0,0.65,23,0.6,0,11
Neutral,1,4,0.2,1,1,0.883,23,0.2,1,12
Neutral,1,4,0.05,-1,1,0.867,23,0.05,0,13
Neutral,1,4,0.4,-1,1,0.75,23,0.4,0,14
Neutral,1,4,0,-1,1,1.15,23,0,0,15
Neutral,1,4,0.2,1,1,0.734,23,0.2,1,16
Neutral,1,4,0.6,1,1,0.684,23,0.6,1,17
Neutral,1,4,0.05,1,1,1.1,23,0.05,1,18
Neutral,1,4,0.1,-1,1,1.18,23,0.1,0,19
Neutral,1,4,0.4,-1,0,0.717,23,0.4,0,20
Neutral,1,4,0.2,-1,1,0.85,23,0.2,0,21
Neutral,1,4,0.2,1,1,0.833,23,0.2,1,22
Neutral,1,4,0.05,-1,1,0.8,23,0.05,0,23
Neutral,1,4,0.6,1,1,0.8,23,0.6,1,24
Neutral,1,4,0.6,1,1,0.667,23,0.6,1,25
Neutral,1,4,0.6,-1,0,0.734,23,0.6,0,26
Neutral,1,4,0.1,1,1,0.933,23,0.1,1,27
Neutral,1,4,0.1,-1,1,1.03,23,0.1,0,28
Neutral,1,4,0.1,-1,0,0.967,23,0.1,0,29
Neutral,1,4,0.6,-1,0,0.734,23,0.6,0,30
Neutral,1,4,0.05,-1,1,1.47,23,0.05,0,31
Neutral,1,4,0.2,1,1,1.02,23,0.2,1,32
Neutral,1,4,0.6,-1,0,0.65,23,0.6,0,33
Neutral,1,4,0.4,-1,0,0.667,23,0.4,0,34
Neutral,1,4,0.05,-1,1,1,23,0.05,0,35
Neutral,1,4,0.2,1,1,0.8,23,0.2,1,36
Neutral,1,4,0,1,1,1,23,0,1,37
Neutral,1,4,0.4,1,1,0.65,23,0.4,1,38
Neutral,1,4,0.4,-1,1,1.03,23,0.4,0,39
Neutral,1,4,0,-1,1,1.3,23,0,0,40
Neutral,1,4,0.6,-1,0,0.65,23,0.6,0,41
Neutral,1,4,0.05,1,1,0.867,23,0.05,1,42
Neutral,1,4,0,1,1,1.22,23,0,1,43
Neutral,1,4,0.2,1,1,0.85,23,0.2,1,44
Neutral,1,4,0.1,-1,1,1.17,23,0.1,0,45
Neutral,1,4,0.05,1,0,1.17,23,0.05,1,46
Neutral,1,4,0,1,1,1.05,23,0,1,47
Neutral,1,4,0.05,-1,1,0.9,23,0.05,0,48
Neutral,1,4,0.4,1,1,0.65,23,0.4,1,49
Neutral,1,4,0.4,-1,0,0.584,23,0.4,0,50
Neutral,1,4,0.1,1,0,1.02,23,0.1,1,51
Neutral,1,4,0.1,1,1,0.9,23,0.1,1,52
Neutral,1,4,0.4,-1,0,0.784,23,0.4,0,53
Neutral,1,4,0.1,1,1,0.767,23,0.1,1,54
Neutral,1,4,0.05,1,1,0.95,23,0.05,1,55
Neutral,1,4,0,1,1,1.1,23,0,1,56
Neutral,1,4,0.2,-1,0,1.02,23,0.2,0,57
Neutral,1,4,0.6,1,1,0.567,23,0.6,1,58
Neutral,1,4,0.2,1,1,1.1,23,0.2,1,59
Neutral,1,4,0,1,1,1.35,23,0,1,60
Neutral,1,5,0.4,1,1,0.717,23,0.4,1,1
Neutral,1,5,0.4,-1,0,0.85,23,0.4,0,2
Neutral,1,5,0.05,1,1,1.2,23,0.05,1,3
Neutral,1,5,0.1,-1,1,1.48,23,0.1,0,4
Neutral,1,5,0.2,-1,0,0.8,23,0.2,0,5
Neutral,1,5,0.4,1,1,0.7,23,0.4,1,6
Neutral,1,5,0.6,-1,0,0.534,23,0.6,0,7
Neutral,1,5,0,-1,1,1.2,23,0,0,8
Neutral,1,5,0.4,1,1,0.667,23,0.4,1,9
Neutral,1,5,0.4,-1,0,0.817,23,0.4,0,10
Neutral,1,5,0.1,1,1,0.833,23,0.1,1,11
Neutral,1,5,0.2,-1,1,1.33,23,0.2,0,12
Neutral,1,5,0,1,1,0.933,23,0,1,13
Neutral,1,5,0.1,1,1,0.984,23,0.1,1,14
Neutral,1,5,0,-1,1,1.05,23,0,0,15
Neutral,1,5,0.4,1,1,0.733,23,0.4,1,16
Neutral,1,5,0,-1,1,0.95,23,0,0,17
Neutral,1,5,0.6,1,1,0.634,23,0.6,1,18
Neutral,1,5,0.6,1,1,0.534,23,0.6,1,19
Neutral,1,5,0.4,1,1,0.617,23,0.4,1,20
Neutral,1,5,0.05,-1,1,1.27,23,0.05,0,21
Neutral,1,5,0.2,1,1,1.52,23,0.2,1,22
Neutral,1,5,0.2,1,1,0.867,23,0.2,1,23
Neutral,1,5,0.6,-1,0,0.667,23,0.6,0,24
Neutral,1,5,0.2,1,1,1.25,23,0.2,1,25
Neutral,1,5,0.6,1,1,0.617,23,0.6,1,26
Neutral,1,5,0,-1,1,1.07,23,0,0,27
Neutral,1,5,0.05,-1,1,1.13,23,0.05,0,28
Neutral,1,5,0.2,1,1,1.37,23,0.2,1,29
Neutral,1,5,0,1,1,0.867,23,0,1,30
Neutral,1,5,0.6,1,1,0.634,23,0.6,1,31
Neutral,1,5,0.05,1,1,1.12,23,0.05,1,32
Neutral,1,5,0.1,1,1,0.85,23,0.1,1,33
Neutral,1,5,0.1,-1,1,1.1,23,0.1,0,34
Neutral,1,5,0.2,-1,1,1.05,23,0.2,0,35
Neutral,1,5,0.2,-1,1,1.58,23,0.2,0,36
Neutral,1,5,0.2,1,1,0.7,23,0.2,1,37
Neutral,1,5,0.05,-1,1,0.983,23,0.05,0,38
Neutral,1,5,0.05,1,1,1.05,23,0.05,1,39
Neutral,1,5,0.1,1,1,0.734,23,0.1,1,40
Neutral,1,5,0,1,1,1.1,23,0,1,41
Neutral,1,5,0.05,1,1,1.2,23,0.05,1,42
Neutral,1,5,0.6,1,1,0.784,23,0.6,1,43
Neutral,1,5,0.4,1,1,0.684,23,0.4,1,44
Neutral,1,5,0,1,1,1.12,23,0,1,45
Neutral,1,5,0.6,1,1,0.717,23,0.6,1,46
Neutral,1,5,0.4,1,1,0.817,23,0.4,1,47
Neutral,1,5,0.1,1,1,1.38,23,0.1,1,48
Neutral,1,5,0.6,-1,0,0.833,23,0.6,0,49
Neutral,1,5,0,-1,0,1.07,23,0,0,50
Neutral,1,5,0.1,-1,1,1.3,23,0.1,0,51
Neutral,1,5,0.05,1,1,1.48,23,0.05,1,52
Neutral,1,5,0,1,0,1.48,23,0,1,53
Neutral,1,5,0.2,1,1,1.08,23,0.2,1,54
Neutral,1,5,0.1,-1,1,1.28,23,0.1,0,55
Neutral,1,5,0.6,-1,0,0.65,23,0.6,0,56
Neutral,1,5,0.05,-1,0,0.75,23,0.05,0,57
Neutral,1,5,0.05,1,0,1.02,23,0.05,1,58
Neutral,1,5,0.4,1,1,0.7,23,0.4,1,59
Neutral,1,5,0.1,-1,0,2.02,23,0.1,0,60
Neutral,1,6,0.4,-1,1,1.17,23,0.4,0,1
Neutral,1,6,0.1,1,1,1.1,23,0.1,1,2
Neutral,1,6,0.1,1,1,0.917,23,0.1,1,3
Neutral,1,6,0.2,1,1,1.35,23,0.2,1,4
Neutral,1,6,0.6,1,1,0.65,23,0.6,1,5
Neutral,1,6,0,-1,1,1.1,23,0,0,6
Neutral,1,6,0,1,1,0.8,23,0,1,7
Neutral,1,6,0.1,-1,1,1.08,23,0.1,0,8
Neutral,1,6,0.05,1,1,1.47,23,0.05,1,9
Neutral,1,6,0.2,-1,0,0.9,23,0.2,0,10
Neutral,1,6,0,1,0,1,23,0,1,11
Neutral,1,6,0,1,1,0.833,23,0,1,12
Neutral,1,6,0.1,1,1,0.85,23,0.1,1,13
Neutral,1,6,0.1,-1,0,1.05,23,0.1,0,14
Neutral,1,6,0.6,-1,0,0.617,23,0.6,0,15
Neutral,1,6,0.05,1,1,0.983,23,0.05,1,16
Neutral,1,6,0.2,-1,0,0.717,23,0.2,0,17
Neutral,1,6,0.05,1,1,0.967,23,0.05,1,18
Neutral,1,6,0.2,-1,0,0.834,23,0.2,0,19
Neutral,1,6,0.4,-1,0,0.65,23,0.4,0,20
Neutral,1,6,0.4,-1,0,0.617,23,0.4,0,21
Neutral,1,6,0.05,1,1,0.8,23,0.05,1,22
Neutral,1,6,0.6,1,1,0.334,23,0.6,1,23
Neutral,1,6,0.05,1,0,0.934,23,0.05,1,24
Neutral,1,6,0.6,1,1,0.317,23,0.6,1,25
Neutral,1,6,0.1,1,1,0.734,23,0.1,1,26
Neutral,1,6,0.05,-1,0,0.817,23,0.05,0,27
Neutral,1,6,0.4,-1,0,0.517,23,0.4,0,28
Neutral,1,6,0.2,1,1,0.6,23,0.2,1,29
Neutral,1,6,0.05,1,1,1,23,0.05,1,30
Neutral,1,6,0.05,1,1,1.23,23,0.05,1,31
Neutral,1,6,0.6,1,1,0.117,23,0.6,1,32
Neutral,1,6,0.05,-1,0,1.65,23,0.05,0,33
Neutral,1,6,0.2,-1,1,0.784,23,0.2,0,34
Neutral,1,6,0.1,-1,1,1.07,23,0.1,0,35
Neutral,1,6,0.1,1,1,1.13,23,0.1,1,36
Neutral,1,6,0.4,1,1,0.95,23,0.4,1,37
Neutral,1,6,0,-1,0,0.933,23,0,0,38
Neutral,1,6,0,-1,1,1.53,23,0,0,39
Neutral,1,6,0.4,-1,0,0.7,23,0.4,0,40
Neutral,1,6,0.2,-1,0,0.617,23,0.2,0,41
Neutral,1,6,0.6,1,1,0.7,23,0.6,1,42
Neutral,1,6,0.2,-1,1,0.917,23,0.2,0,43
Neutral,1,6,0.4,1,1,0.734,23,0.4,1,44
Neutral,1,6,0.2,1,1,1.05,23,0.2,1,45
Neutral,1,6,0.05,1,0,0.984,23,0.05,1,46
Neutral,1,6,0.1,-1,0,1.57,23,0.1,0,47
Neutral,1,6,0.6,1,1,0.634,23,0.6,1,48
Neutral,1,6,0.1,1,1,0.517,23,0.1,1,49
Neutral,1,6,0,-1,1,0.733,23,0,0,50
Neutral,1,6,0.6,-1,0,0.55,23,0.6,0,51
Neutral,1,6,0.6,-1,0,0.584,23,0.6,0,52
Neutral,1,6,0.4,-1,0,0.667,23,0.4,0,53
Neutral,1,6,0.6,1,1,0.55,23,0.6,1,54
Neutral,1,6,0.4,-1,0,0.6,23,0.4,0,55
Neutral,1,6,0,-1,0,0.867,23,0,0,56
Neutral,1,6,0.4,-1,0,0.567,23,0.4,0,57
Neutral,1,6,0,1,1,0.85,23,0,1,58
Neutral,1,7,0.2,-1,1,0.768,23,0.2,0,1
Neutral,1,7,0.1,-1,1,0.767,23,0.1,0,2
Neutral,1,7,0.1,1,1,0.7,23,0.1,1,3
Neutral,1,7,0.1,-1,1,1.05,23,0.1,0,4
Neutral,1,7,0,1,1,1.13,23,0,1,5
Neutral,1,7,0.05,-1,1,0.85,23,0.05,0,6
Neutral,1,7,0.4,1,1,0.35,23,0.4,1,7
Neutral,1,7,0.1,1,1,0.5,23,0.1,1,8
Neutral,1,7,0.05,1,1,0.7,23,0.05,1,9
Neutral,1,7,0,1,1,1.13,23,0,1,10
Neutral,1,7,0.1,1,1,0.567,23,0.1,1,11
Neutral,1,7,0.4,-1,0,0.55,23,0.4,0,12
Neutral,1,7,0.1,-1,1,0.634,23,0.1,0,13
Neutral,1,7,0.2,-1,0,0.467,23,0.2,0,14
Neutral,1,7,0.6,1,1,0.584,23,0.6,1,15
Neutral,1,7,0,-1,1,0.733,23,0,0,16
Neutral,1,7,0.05,-1,1,0.717,23,0.05,0,17
Neutral,1,7,0.4,-1,0,0.517,23,0.4,0,18
Neutral,1,7,0.4,1,1,0.617,23,0.4,1,19
Neutral,1,7,0.2,1,1,0.484,23,0.2,1,20
Neutral,1,7,0.4,-1,0,0.517,23,0.4,0,21
Neutral,1,7,0.6,1,1,0.55,23,0.6,1,22
Neutral,1,7,0.2,1,1,0.967,23,0.2,1,23
Neutral,1,7,0,-1,1,0.767,23,0,0,24
Neutral,1,7,0.05,-1,1,0.734,23,0.05,0,25
Neutral,1,7,0.05,-1,1,0.85,23,0.05,0,26
Neutral,1,7,0,-1,1,0.8,23,0,0,27
Neutral,1,7,0.6,1,1,0.467,23,0.6,1,28
Neutral,1,7,0.1,1,1,0.65,23,0.1,1,29
Neutral,1,7,0.05,-1,1,0.634,23,0.05,0,30
Neutral,1,7,0.4,1,1,0.467,23,0.4,1,31
Neutral,1,7,0.6,-1,0,0.434,23,0.6,0,32
Neutral,1,7,0.2,-1,1,0.65,23,0.2,0,33
Neutral,1,7,0,-1,1,0.567,23,0,0,34
Neutral,1,7,0.05,-1,1,0.634,23,0.05,0,35
Neutral,1,7,0.05,-1,1,0.75,23,0.05,0,36
Neutral,1,7,0.2,-1,1,0.683,23,0.2,0,37
Neutral,1,7,0.05,1,1,0.567,23,0.05,1,38
Neutral,1,7,0.1,1,1,0.7,23,0.1,1,39
Neutral,1,7,0,-1,1,1.42,23,0,0,40
Neutral,1,7,0.2,-1,0,0.8,23,0.2,0,41
Neutral,1,7,0.6,1,1,0.45,23,0.6,1,42
Neutral,1,7,0.2,-1,1,0.8,23,0.2,0,43
Neutral,1,7,0.4,1,1,0.817,23,0.4,1,44
Neutral,1,7,0.2,-1,1,1.02,23,0.2,0,45
Neutral,1,7,0,-1,1,0.867,23,0,0,46
Neutral,1,7,0.6,1,1,0.55,23,0.6,1,47
Neutral,1,7,0.05,1,1,1.18,23,0.05,1,48
Neutral,1,7,0.4,1,1,0.484,23,0.4,1,49
Neutral,1,7,0.6,1,1,0.8,23,0.6,1,50
Neutral,1,7,0.1,1,1,0.75,23,0.1,1,51
Neutral,1,7,0.6,-1,0,0.534,23,0.6,0,52
Neutral,1,7,0,1,1,1,23,0,1,53
Neutral,1,7,0.4,-1,0,0.784,23,0.4,0,54
Neutral,1,7,0.4,-1,0,0.567,23,0.4,0,55
Neutral,1,7,0,-1,1,0.717,23,0,0,56
Neutral,1,7,0.2,1,1,0.617,23,0.2,1,57
Neutral,1,7,0.6,-1,0,0.567,23,0.6,0,58
Neutral,1,7,0.1,1,1,0.834,23,0.1,1,59
Neutral,1,7,0.6,-1,0,0.484,23,0.6,0,60
Neutral,1,8,0.4,1,1,0.45,23,0.4,1,1
Neutral,1,8,0.4,1,1,0.417,23,0.4,1,2
Neutral,1,8,0.2,1,1,0.4,23,0.2,1,3
Neutral,1,8,0.4,-1,0,0.484,23,0.4,0,4
Neutral,1,8,0,1,1,0.684,23,0,1,5
Neutral,1,8,0.05,1,0,0.7,23,0.05,1,6
Neutral,1,8,0.1,-1,1,0.783,23,0.1,0,7
Neutral,1,8,0.2,1,1,0.734,23,0.2,1,8
Neutral,1,8,0,-1,1,1.05,23,0,0,9
Neutral,1,8,0.2,1,1,0.6,23,0.2,1,10
Neutral,1,8,0,-1,1,0.967,23,0,0,11
Neutral,1,8,0.2,1,1,0.434,23,0.2,1,12
Neutral,1,8,0.4,-1,0,0.6,23,0.4,0,13
Neutral,1,8,0.05,-1,1,0.667,23,0.05,0,14
Neutral,1,8,0.05,-1,0,0.75,23,0.05,0,15
Neutral,1,8,0.05,-1,1,0.7,23,0.05,0,16
Neutral,1,8,0.1,1,1,0.767,23,0.1,1,17
Neutral,1,8,0.1,-1,0,0.684,23,0.1,0,18
Neutral,1,8,0.1,-1,1,0.85,23,0.1,0,19
Neutral,1,8,0,-1,1,0.767,23,0,0,20
Neutral,1,8,0,1,1,0.767,23,0,1,21
Neutral,1,8,0.05,1,1,0.8,23,0.05,1,22
Neutral,1,8,0.6,1,1,0.684,23,0.6,1,23
Neutral,1,8,0.05,1,1,0.717,23,0.05,1,24
Neutral,1,8,0.6,-1,0,0.667,23,0.6,0,25
Neutral,1,8,0.05,-1,1,0.75,23,0.05,0,26
Neutral,1,8,0.4,1,1,0.75,23,0.4,1,27
Neutral,1,8,0.4,-1,0,0.467,23,0.4,0,28
Neutral,1,8,0.05,1,1,0.684,23,0.05,1,29
Neutral,1,8,0.1,-1,0,0.717,23,0.1,0,30
Neutral,1,8,0.6,-1,0,0.45,23,0.6,0,31
Neutral,1,8,0.6,1,1,0.3,23,0.6,1,32
Neutral,1,8,0.1,-1,1,0.767,23,0.1,0,33
Neutral,1,8,0.6,1,1,0.384,23,0.6,1,34
Neutral,1,8,0.2,-1,1,0.55,23,0.2,0,35
Neutral,1,8,0.6,-1,0,0.367,23,0.6,0,36
Neutral,1,8,0.1,-1,1,0.75,23,0.1,0,37
Neutral,1,8,0.1,-1,1,0.767,23,0.1,0,38
Neutral,1,8,0.05,-1,1,0.65,23,0.05,0,39
Neutral,1,8,0.6,-1,0,0.417,23,0.6,0,40
Neutral,1,8,0.2,1,1,0.517,23,0.2,1,41
Neutral,1,8,0.4,1,1,0.417,23,0.4,1,42
Neutral,1,8,0,1,1,0.45,23,0,1,43
Neutral,1,8,0.6,1,1,0.367,23,0.6,1,44
Neutral,1,8,0,1,1,0.7,23,0,1,45
Neutral,1,8,0.4,-1,0,0.434,23,0.4,0,46
Neutral,1,8,0,-1,1,0.9,23,0,0,47
Neutral,1,8,0.05,1,1,0.734,23,0.05,1,48
Neutral,1,8,0,1,1,0.634,23,0,1,49
Neutral,1,8,0.2,-1,0,0.467,23,0.2,0,50
Neutral,1,8,0.1,-1,1,0.767,23,0.1,0,51
Neutral,1,8,0.4,-1,0,0.45,23,0.4,0,52
Neutral,1,8,0.2,-1,0,0.767,23,0.2,0,53
Neutral,1,8,0.4,-1,0,0.7,23,0.4,0,54
Neutral,1,8,0,1,1,0.65,23,0,1,55
Neutral,1,8,0.2,-1,1,0.917,23,0.2,0,56
Neutral,1,8,0.1,1,1,0.634,23,0.1,1,57
Neutral,1,8,0.2,1,1,0.55,23,0.2,1,58
Neutral,1,8,0.6,-1,0,0.45,23,0.6,0,59
Neutral,1,8,0.6,-1,0,0.384,23,0.6,0,60
Neutral,1,9,0,1,1,1.03,23,0,1,1
Neutral,1,9,0.05,-1,1,0.317,23,0.05,0,2
Neutral,1,9,0.6,-1,0,0.384,23,0.6,0,3
Neutral,1,9,0.05,-1,1,0.45,23,0.05,0,4
Neutral,1,9,0.05,-1,1,0.45,23,0.05,0,5
Neutral,1,9,0.1,-1,1,0.534,23,0.1,0,6
Neutral,1,9,0.05,-1,0,0.667,23,0.05,0,7
Neutral,1,9,0.4,1,1,0.367,23,0.4,1,8
Neutral,1,9,0.1,-1,1,0.617,23,0.1,0,9
Neutral,1,9,0.05,-1,0,0.867,23,0.05,0,10
Neutral,1,9,0.2,1,1,0.667,23,0.2,1,11
Neutral,1,9,0.1,-1,1,0.767,23,0.1,0,12
Neutral,1,9,0,1,1,0.75,23,0,1,13
Neutral,1,9,0.6,-1,0,0.367,23,0.6,0,14
Neutral,1,9,0.2,1,1,0.534,23,0.2,1,15
Neutral,1,9,0.05,1,1,0.734,23,0.05,1,16
Neutral,1,9,0.1,1,1,0.717,23,0.1,1,17
Neutral,1,9,0.4,1,1,0.484,23,0.4,1,18
Neutral,1,9,0.05,1,1,0.833,23,0.05,1,19
Neutral,1,9,0.4,-1,0,0.517,23,0.4,0,20
Neutral,1,9,0.2,-1,1,0.717,23,0.2,0,21
Neutral,1,9,0.4,-1,0,0.384,23,0.4,0,22
Neutral,1,9,0,1,1,0.733,23,0,1,23
Neutral,1,9,0.4,-1,0,0.567,23,0.4,0,24
Neutral,1,9,0.6,-1,0,0.5,23,0.6,0,25
Neutral,1,9,0.2,-1,0,0.6,23,0.2,0,26
Neutral,1,9,0.4,1,1,0.65,23,0.4,1,27
Neutral,1,9,0.2,1,1,0.734,23,0.2,1,28
Neutral,1,9,0.6,-1,0,0.684,23,0.6,0,29
Neutral,1,9,0.2,-1,1,0.55,23,0.2,0,30
Neutral,1,9,0.4,1,1,0.617,23,0.4,1,31
Neutral,1,9,0,1,1,0.884,23,0,1,32
Neutral,1,9,0.05,-1,1,0.767,23,0.05,0,33
Neutral,1,9,0.6,1,1,0.484,23,0.6,1,34
Neutral,1,9,0,-1,1,0.717,23,0,0,35
Neutral,1,9,0,1,1,0.883,23,0,1,36
Neutral,1,9,0.2,1,1,0.6,23,0.2,1,37
Neutral,1,9,0.1,-1,1,0.767,23,0.1,0,38
Neutral,1,9,0.6,-1,0,0.6,23,0.6,0,39
Neutral,1,9,0.6,-1,0,0.684,23,0.6,0,40
Neutral,1,9,0.6,1,1,0.617,23,0.6,1,41
Neutral,1,9,0.05,1,1,0.784,23,0.05,1,42
Neutral,1,9,0,1,1,0.717,23,0,1,43
Neutral,1,9,0.1,1,1,0.767,23,0.1,1,44
Neutral,1,9,0,1,1,0.567,23,0,1,45
Neutral,1,9,0.2,-1,0,0.65,23,0.2,0,46
Neutral,1,9,0.6,1,1,0.384,23,0.6,1,47
Neutral,1,9,0.1,1,1,0.817,23,0.1,1,48
Neutral,1,9,0,-1,1,0.867,23,0,0,49
Neutral,1,9,0.1,-1,0,0.584,23,0.1,0,50
Neutral,1,9,0.05,1,1,0.717,23,0.05,1,51
Neutral,1,9,0.1,1,1,0.767,23,0.1,1,52
Neutral,1,9,0.2,1,1,0.434,23,0.2,1,53
